Data_Type,Run_Name,Fault_Name,Time_Step,TIME,S1V1,S1V2,S1V3,S1V4,S1V5,S1I1,S1I2,S1I3,S1I4,S1I5,S1P1,S1P2,S1P3,S1P4,S1P5,S2V1,S2V2,S2V3,S2V4,S2V5,S2I1,S2I2,S2I3,S2I4,S2I5,S2P1,S2P2,S2P3,S2P4,S2P5,S3V1,S3V2,S3V3,S3V4,S3V5,S4V1,S4V2,S4V3,S4V4,S4V5,S34PV1,S34PV2,S34PV3,S34PV4,S34PV5,S3I1,S3I2,S3I3,S3I4,S3I5,S4I1,S4I2,S4I3,S4I4,S4I5,S34PI1,S34PI2,S34PI3,S34PI4,S34PI5,S34V1,S34V2,S34V3,S34V4,S34V5,S34I1,S34I2,S34I3,S34I4,S34I5
calibration,3324,Normal,6,30.98047,146.8875,6.273139,4.627912,2.02295,1.341174,2.639459,0.003953803,0.002760672,0.0008841275,0.0001522352,4.13,-103.56,146.06,142.78,-155.16,87.09337,5.169934,4.068975,1.817544,1.120689,1.64822,0.0007551186,0.0001747894,4.576304e-05,2.670023e-05,-5.17,174.73,152.77,-134.1,17.26,687.1244,18.04056,4.637513,2.675994,1.696231,484.0442,6.77618,1.557704,0.5426066,0.1112974,173.2,70.68,-158.8,60.97,12.42,6.8828,0.04291064,0.01420741,0.001088968,0.00444135,8.019825,0.03706935,0.02236222,0.004847469,0.0006761063,-1.69,56.31,73.02,165.8,131.9,684.4422,18.94961,5.180043,2.7361,172.4737,14.527,0.05995508,0.01455888,0.003824752,0.004316554
calibration,3324,Normal,7,34.10938,146.8875,6.339207,4.617267,2.02528,1.341174,2.639459,0.004004193,0.002760672,0.0008780414,0.0001532904,4.13,-103.56,146.96,143.28,-154.76,86.09643,5.169934,4.022398,1.825933,1.111694,1.663471,0.0007789597,0.0001747894,4.518717e-05,2.670023e-05,-4.77,-15.14,153.27,-136.1,18.4,687.1244,18.04056,4.640717,2.675994,1.696231,483.1534,6.958008,1.552333,0.5514232,0.1100234,173.2,69.94,-158.8,60.5,119.3,6.893902,0.04293041,0.01419106,0.001087715,0.004456717,8.019825,0.03689903,0.02236222,0.00486424,0.0006753285,-1.69,56.58,73.09,166.0,132.2,684.371,18.94633,5.192062,2.735394,172.4737,14.53778,0.05985101,0.01456229,0.003842616,0.00433183
calibration,3324,Normal,8,37.23828,146.8875,6.283259,4.617267,2.034628,1.338089,2.639459,0.003958358,0.002763853,0.0008851462,0.0001501464,4.06,-103.26,146.86,143.48,-156.26,87.39472,5.181851,4.040964,1.834362,1.12198,1.657735,0.0007789597,0.0001741867,4.518717e-05,2.824977e-05,-5.17,-12.2,154.87,-133.4,19.2,686.3336,18.04056,4.647132,2.682163,1.698185,483.7658,6.886284,1.557704,0.5444838,0.1120688,173.2,69.81,-158.8,60.36,111.2,6.8828,0.0429947,0.01307721,0.001090222,0.004456717,8.030913,0.0371976,0.02233649,0.00483632,0.0006722256,-1.69,56.24,72.95,165.8,132.3,683.6083,18.94961,5.191539,2.742693,172.4729,14.53785,0.06011169,0.01481448,0.003812489,0.004332171
calibration,3324,Normal,9,40.36719,146.8875,6.257991,4.631643,2.034628,1.345814,2.645545,0.003953803,0.002747989,0.0008800652,0.0001554229,4.13,-103.36,146.76,143.88,-153.46,86.79308,5.158044,4.059617,1.832251,1.114256,1.63123,0.0007700431,0.0001755962,4.518717e-05,2.670023e-05,-5.299999,-10.26,155.07,-136.9,19.13,687.1244,18.04056,4.643924,2.682163,1.696231,484.0442,6.799625,1.545201,0.5476271,0.1145473,173.2,70.21,-158.8,60.36,18.84,6.8828,0.0430145,0.01307721,0.001092735,0.00443624,8.019825,0.03706935,0.02228512,0.004897958,0.0006800095,-1.69,56.31,73.09,166.1,132.1,684.433,18.94198,5.191474,2.744068,172.4737,14.527,0.06003711,0.01477202,0.003871577,0.00431108
calibration,3324,Normal,10,43.5,146.5498,6.328998,4.62099,2.034628,1.335012,2.645545,0.003958358,0.002770225,0.0008810792,0.000154887,4.33,-103.46,147.66,144.38,-153.96,88.10188,5.193797,4.078355,1.828037,1.114256,1.640647,0.0007879798,0.000177221,4.518717e-05,2.824977e-05,-5.57,-10.87,151.57,-138.1,18.13,687.1244,18.05656,4.637513,2.675994,1.696231,483.7658,6.77618,1.557704,0.5629697,0.1133665,173.2,70.48,-158.9,59.96,118.6,6.8828,0.04307893,0.01419106,0.001092735,0.004456717,8.019825,0.03706935,0.02254317,0.004881069,0.0006823624,-1.69,56.18,73.14999,166.0,131.9,684.4422,18.96557,5.200404,2.737248,172.4737,14.527,0.06008802,0.01470462,0.00385475,0.004331064
calibration,3324,Normal,11,46.63672,146.5498,6.395653,4.642319,2.041667,1.345814,2.654698,0.003922067,0.002786217,0.0008831104,0.0001543529,4.528,-101.86,148.66,145.08,-154.16,88.61049,5.199781,4.139854,1.874929,1.140211,1.612557,0.0007691573,0.0001823959,4.758993e-05,2.621289e-05,-5.700001,-13.21,-34.39,-131.8,18.8,689.7397,18.13594,4.573356,2.648409,1.694279,488.5231,7.087367,1.627365,0.5970146,0.108764,173.2,70.35,-159.1,59.36,113.1,6.936896,0.04335757,0.01307721,0.001153493,0.004758992,8.121101,0.03904046,0.02385146,0.005420195,0.0007559883,-1.490001,52.23,75.49,168.5,135.1,686.9355,19.08737,5.170288,2.707128,172.4745,14.6786,0.06170502,0.01609004,0.004335872,0.004621943
calibration,3324,Normal,12,49.76953,145.2061,6.990929,5.121946,2.304013,1.419009,2.673098,0.003931109,0.002799078,0.0008882086,0.0001522352,5.598,-103.06,151.26,144.08,-160.16,85.01295,6.025388,4.683657,2.125616,1.247341,1.678862,0.0007430448,0.0001710074,4.456717e-05,2.824977e-05,-5.5,-14.21,-30.91,-142.5,11.98,696.5225,18.2631,4.472857,2.624128,1.686495,496.5181,7.252454,1.700141,0.6419261,0.1029165,173.2,68.94,-159.5,58.69,114.9,7.001889,0.04337755,0.01282375,0.001199541,0.004966095,8.222712,0.04092748,0.02511973,0.005848101,0.0008119233,-1.29,48.15,77.36,170.4,136.9,693.6535,19.25886,5.114696,2.679624,172.4778,14.8411,0.06308597,0.01728221,0.004719827,0.004820782
calibration,3324,Normal,13,52.89844,145.2061,7.245776,5.306828,2.390479,1.437094,2.673098,0.003972053,0.002783012,0.0008974597,0.0001543529,6.199,-104.66,148.46,142.28,-161.66,88.91706,6.287601,4.872871,2.220675,1.276395,1.597773,0.0007691573,0.0001747894,4.699103e-05,2.621289e-05,-7.51,-13.07,-30.71,-144.6,12.31,699.0931,18.32669,4.43236,2.606064,1.682616,500.0747,7.576785,1.745762,0.6776179,0.1158737,173.2,67.87,-159.7,57.62,115.2,7.022881,0.04337755,0.01275014,0.001202306,0.004977543,8.245458,0.04111639,0.02503312,0.005787821,0.0008035538,-1.22,47.69,77.96,170.4,136.8,696.0972,19.35034,5.109886,2.668757,172.4795,14.88373,0.06322414,0.01723377,0.004657171,0.004832904
calibration,3324,Normal,14,56.02734,146.5498,7.240772,5.331937,2.39875,1.442066,2.648591,0.004027309,0.002773415,0.0008933361,0.0001538208,5.531,-106.46,147.66,141.98,-162.26,87.69708,6.367003,4.937249,2.251567,1.294151,1.62,0.0007691573,0.0001733864,4.634628e-05,2.773417e-05,-7.17,177.83,150.87,-148.8,13.38,699.9792,18.34258,4.408949,2.606064,1.68068,501.5162,7.498682,1.757863,0.686254,0.1112974,173.2,68.07,-159.8,57.09,126.5,7.034209,0.04337755,0.01254628,0.001213431,0.0050236,8.267323,0.04159249,0.02546918,0.005963689,0.0008270181,-1.159999,46.62,78.23,171.0,137.3,697.0137,19.37365,5.09511,2.666214,172.4803,14.91612,0.06357352,0.01770031,0.004822208,0.004876052
calibration,3324,Normal,15,59.16016,145.8764,7.367751,5.404867,2.440535,1.448722,2.666951,0.003999587,0.002805531,0.0008912815,0.0001543529,6.667,-105.26,149.16,142.78,-161.26,86.69324,6.536346,5.08493,2.322656,1.32125,1.640647,0.0007594778,0.0001696348,4.456717e-05,2.824977e-05,-6.84,176.73,-29.31,-148.4,6.698,702.4818,18.39026,4.35146,2.588124,1.66911,503.8891,7.708768,1.790544,0.7244109,0.1127158,173.2,67.34,-160.1,55.75,127.9,7.065862,0.04337755,0.01174938,0.001248864,0.00518818,8.324627,0.04305415,0.02657755,0.006449336,0.0008943654,-1.02,43.48,80.24,172.8,139.3,699.434,19.44135,5.075774,2.649073,172.4852,15.00291,0.06465624,0.01904847,0.005273659,0.005032082
calibration,3324,Normal,16,62.28906,144.7055,7.83673,5.724466,2.633207,1.472262,2.694728,0.00398121,0.002795857,0.0008933361,0.000147406,8.071,-105.16,146.96,137.18,-169.36,86.09643,7.166961,5.542874,2.555554,1.388305,1.640647,0.0006974531,0.0001650118,4.518717e-05,2.722795e-05,-6.299999,178.53,149.07,-154.5,6.431,710.2073,18.50152,4.203732,2.558498,1.638645,514.2628,8.08137,1.920813,0.76557,0.1385112,173.2,68.14,-160.6,52.48,138.1,7.141922,0.04337755,0.01075264,0.001273547,0.005260354,8.44821,0.04503135,0.02770224,0.006784454,0.0009257953,-0.749999,39.2,83.11,174.2,141.4,707.0137,19.63291,4.969201,2.633899,172.4981,15.19766,0.06614405,0.02058317,0.005585019,0.005100442
calibration,3324,Normal,17,65.41797,147.2262,7.816007,5.731719,2.59409,1.457085,2.645545,0.004221968,0.002770225,0.0009036807,0.0001447155,5.531,-110.76,142.36,135.88,-171.86,88.20335,6.743495,5.168149,2.333377,1.307631,1.601456,0.0007006725,0.000177221,4.819645e-05,2.773417e-05,-6.299999,-15.28,-27.1,-152.0,8.440001,701.6739,18.34258,4.422166,2.61508,1.688438,502.094,7.611758,1.729757,0.6606706,0.1112974,173.2,67.27,-159.8,58.49,129.8,6.990613,0.04337755,0.01307721,0.001168194,0.00479198,8.166101,0.03922067,0.02390644,0.005339677,0.0007362327,-1.29,50.23,76.96,169.0,134.9,698.6641,19.35634,5.082747,2.675224,172.477,14.77476,0.06184978,0.01613712,0.004242045,0.004656602
calibration,3324,Normal,18,68.54688,147.7356,6.640258,4.885792,2.145285,1.366108,2.618273,0.004069256,0.002757496,0.0008943654,0.0001479159,3.93,-107.26,145.86,140.78,-160.66,90.46591,5.2298,4.05028,1.807111,1.097704,1.577667,0.0007789597,0.0001838718,4.819645e-05,2.722795e-05,-4.43,-12.34,-34.99,-132.6,10.11,685.4648,18.02478,4.664285,2.691442,1.700141,481.9865,6.729534,1.532798,0.5997704,0.1016213,173.2,69.34,-159.0,64.71,98.98,6.861437,0.0428662,0.0144549,0.001078984,0.004385458,7.996774,0.03664503,0.02218273,0.004764474,0.0006675979,-1.759999,57.24,72.55,165.5,131.6,682.801,18.91867,5.263972,2.746188,172.472,14.48371,0.05962209,0.01437099,0.003751281,0.004262233
calibration,3324,Normal,19,71.67969,146.5498,6.212049,4.559162,1.997492,1.327349,2.639459,0.003958358,0.002757496,0.0008800652,0.0001527618,4.13,-102.66,148.66,145.98,-153.06,89.63654,5.040633,3.912776,1.763945,1.090147,1.586774,0.0008453083,0.0001853596,4.699103e-05,2.722795e-05,-7.98,-12.74,156.07,-133.5,17.33,684.5972,18.02478,4.670734,2.691442,1.698185,482.2643,6.791801,1.536332,0.5915413,0.1081396,173.2,70.08,-159.0,65.24,43.43,6.872506,0.04284646,0.01447155,0.001078984,0.004370338,8.008752,0.03664503,0.02218273,0.004742583,0.0006675979,-1.759999,57.38,72.48,165.6,131.2,681.9089,18.92082,5.262193,2.74979,172.4729,14.50618,0.05960644,0.01436792,0.003729474,0.004247287
calibration,3324,Normal,20,74.80859,146.5498,6.207045,4.551819,1.997492,1.330409,2.645545,0.003958358,0.002754324,0.0008800652,0.0001527618,4.13,-102.66,148.26,145.88,-153.06,90.36188,5.040633,3.971778,1.778218,1.097704,1.579484,0.0008462819,0.0001755962,4.576304e-05,2.567526e-05,-7.77,175.03,152.27,-133.8,20.07,684.5972,18.02478,4.677729,2.691442,1.700141,481.9865,6.77618,1.536332,0.601153,0.1093918,173.2,69.14,-159.0,65.04,48.71,6.872506,0.04278238,0.01447155,0.001080227,0.004370338,8.008752,0.03656074,0.02213171,0.004780957,0.0006706795,-1.759999,57.45,72.48,165.6,131.4,681.9151,18.92082,5.278799,2.750484,172.472,14.50618,0.05949666,0.01432882,0.003766555,0.004246954
calibration,3324,Normal,21,78.0,146.5498,6.192057,4.529862,1.986027,1.325822,2.639459,0.003962918,0.002754324,0.0008831104,0.0001532904,4.06,-102.56,147.96,145.48,-153.56,90.25788,5.058072,3.894799,1.772087,1.097704,1.584948,0.0008590434,0.0001815579,4.699103e-05,2.670023e-05,-7.84,-13.87,155.87,-130.4,17.53,684.5972,18.02478,4.664285,2.685252,1.698185,481.9865,6.667837,1.532798,0.6025388,0.1042281,173.2,70.14,-158.9,64.24,43.43,6.872506,0.0427184,0.01307721,0.001077742,0.004380413,7.996774,0.03643468,0.02200468,0.004748047,0.000663766,-1.759999,57.78,72.35,165.4,131.3,681.9575,18.91867,5.26674,2.741441,172.4729,14.49446,0.05935772,0.01454123,0.003736062,0.004257665
calibration,3324,Normal,22,81.12891,146.5498,6.176392,4.511646,1.990605,1.327349,2.6425,0.003972053,0.002760672,0.0008800652,0.0001517103,3.93,-102.86,147.46,145.18,-154.16,89.43037,5.029039,3.944437,1.770047,1.101502,1.599613,0.0008443354,0.0001747894,4.758993e-05,2.773417e-05,-7.91,-13.14,-33.78,-131.3,18.26,684.5972,18.02478,4.677729,2.694543,1.700141,481.7093,6.768384,1.531034,0.5901807,0.1112974,173.2,70.08,-159.0,65.24,86.68,6.861437,0.0428218,0.01447155,0.001074027,0.004385458,7.996774,0.03651867,0.0220554,0.004715361,0.0006668299,-1.759999,57.51,72.21999,165.3,131.3,681.9182,18.91759,5.267828,2.754638,172.472,14.48371,0.05949846,0.01427046,0.003706929,0.004262317
calibration,3324,Normal,23,84.25781,146.5498,6.166445,4.540827,1.988314,1.325822,2.639459,0.003972053,0.002757496,0.0008780414,0.0001517103,3.99,-102.86,147.86,145.28,-154.36,90.46591,5.017473,3.921797,1.776172,1.09266,1.581303,0.0008260667,0.0001764067,4.634628e-05,2.670023e-05,-7.84,175.53,155.07,-136.2,17.79,684.5972,18.02478,4.6745,2.691442,1.700141,481.9865,6.745046,1.532798,0.5963278,0.1048299,173.2,70.35,-158.9,64.44,87.95,6.861437,0.04284646,0.01448822,0.001074027,0.004380413,7.996774,0.03656074,0.0220554,0.004731677,0.0006675979,-1.759999,57.51,72.28,165.3,131.5,681.9272,18.91867,5.270744,2.74796,172.472,14.48371,0.05954744,0.01426751,0.003723181,0.004257246
calibration,3324,Normal,24,87.38672,146.8875,6.202045,4.529862,1.995193,1.325822,2.639459,0.003967484,0.002757496,0.000882094,0.0001506659,4.06,-103.06,147.66,145.38,-154.36,90.15401,5.046439,3.948981,1.776172,1.101502,1.581303,0.0008521482,0.0001755962,4.634628e-05,2.621289e-05,-7.84,177.53,154.87,-132.7,17.33,684.5972,18.00882,4.667509,2.691442,1.698185,482.2643,6.854645,1.536332,0.5867929,0.1081396,173.2,69.41,-159.0,64.78,86.41,6.872506,0.04278238,0.01447155,0.001078984,0.004370338,8.008752,0.03656074,0.02213171,0.004753516,0.0006699079,-1.759999,57.58,72.28,165.4,131.4,681.8843,18.90489,5.25422,2.74979,172.4729,14.50618,0.05949666,0.01432882,0.003740365,0.004247038
calibration,3324,Normal,25,90.51953,146.5498,6.176392,4.544488,1.990605,1.327349,2.639459,0.003967484,0.002751154,0.0008810792,0.0001527618,4.06,-102.66,148.06,145.48,-154.16,89.43037,5.046439,3.971778,1.778218,1.097704,1.603302,0.0008550963,0.0001764067,4.634628e-05,2.824977e-05,-8.040001,-14.28,-33.45,-133.6,15.19,684.5972,18.02478,4.670734,2.691442,1.700141,482.2643,6.690906,1.532798,0.5908605,0.1061658,173.2,70.28,-158.9,64.44,39.16,6.872506,0.04291064,0.01307721,0.001077742,0.00439051,8.008752,0.03656074,0.02213171,0.004748047,0.0006737753,-1.759999,57.38,72.28,165.3,131.6,681.9485,18.91867,5.261512,2.748698,172.472,14.50618,0.05959833,0.01464556,0.003736062,0.004266557
calibration,3324,Normal,26,93.64844,146.5498,6.207045,4.526213,1.999793,1.330409,2.6425,0.003958358,0.002767036,0.0008810792,0.0001532904,4.19,-102.66,147.96,145.48,-153.96,89.73978,5.000174,3.939898,1.790544,1.09266,1.597773,0.000840456,0.0001755962,4.634628e-05,2.621289e-05,-7.91,174.83,157.17,-127.2,15.99,685.4648,18.02478,4.6745,2.685252,1.698185,482.2643,6.807457,1.539873,0.6067153,0.1023257,173.2,69.88,-159.0,64.64,91.42,6.872506,0.04291064,0.01307721,0.001077742,0.004380413,8.008752,0.03672949,0.02218273,0.004758993,0.0006722256,-1.69,57.24,72.42,165.4,131.2,682.7704,18.92298,5.281131,2.74039,172.4729,14.50618,0.05971645,0.01468756,0.003746965,0.004256745
calibration,3324,Normal,27,96.77734,146.5498,6.22207,4.551819,2.002097,1.327349,2.645545,0.003944709,0.002757496,0.0008800652,0.0001527618,4.19,-102.56,148.36,145.88,-153.66,90.15401,5.058072,3.976354,1.786426,1.10277,1.590432,0.0008453083,0.0001741867,4.576304e-05,2.722795e-05,-7.91,175.83,156.97,-135.0,17.46,684.5972,18.04056,4.664285,2.685252,1.700141,482.2643,6.77618,1.543423,0.5956414,0.1036298,173.2,70.28,-159.0,64.78,87.82,6.872506,0.04291064,0.0144549,0.001077742,0.00439051,8.008752,0.03664503,0.02223387,0.004758993,0.0006729998,-1.759999,57.31,72.28,165.4,131.3,681.9151,18.94089,5.259844,2.74111,172.472,14.50618,0.05965729,0.0144103,0.003746965,0.004266641
calibration,3326,Normal,1,15.33203,145.5408,6.441469,4.711237,2.077232,1.348916,2.663882,0.003972053,0.002783012,0.0008810792,0.0001559606,4.662,-102.46,147.86,144.88,-155.56,88.30495,5.320899,4.13509,1.864167,1.134972,1.63123,0.0007656232,0.0001741867,4.395567e-05,2.567526e-05,-7.370001,177.43,152.47,-139.3,20.33,687.9946,18.05656,4.637513,2.675994,1.696231,485.5512,6.91011,1.561295,0.5507886,0.1093918,173.2,69.74,-159.0,60.3,115.4,6.893902,0.04261034,0.01404478,0.001090222,0.004456717,8.019825,0.03689903,0.02236222,0.004803026,0.000663766,-1.69,56.24,73.62,166.0,131.9,685.2599,18.96777,5.188224,2.735044,172.4737,14.53778,0.05959823,0.01459365,0.003779323,0.004333113
calibration,3326,Normal,2,18.46094,147.7356,6.278197,4.639114,2.018297,1.335012,2.627331,0.004050559,0.002751154,0.0008861657,0.0001496287,2.99,-105.06,144.36,141.48,-157.86,86.99317,5.181851,4.03167,1.836475,1.120689,1.640647,0.0008147327,0.0001710074,4.33526e-05,2.567526e-05,-7.040001,176.53,154.37,-137.9,21.07,686.3336,18.02478,4.654093,2.682163,1.696231,483.7658,6.91807,1.548763,0.5546065,0.1081396,173.2,70.28,-158.8,60.43,22.45,6.8828,0.04273807,0.01417474,0.001085213,0.00443624,8.019825,0.0367718,0.02213171,0.004803026,0.0006699079,-1.69,56.58,73.35,165.9,131.9,683.5958,18.92841,5.208622,2.740516,172.4737,14.527,0.0596096,0.01438551,0.003783941,0.004312181
calibration,3326,Normal,3,21.59375,146.5498,6.303546,4.5987,2.020621,1.338089,2.645545,0.003935636,0.002763853,0.000877031,0.000157585,4.06,-102.86,146.76,144.18,-152.96,87.29414,5.187822,4.040964,1.819638,1.116825,1.650119,0.0008026295,0.0001696348,4.395567e-05,2.621289e-05,-6.84,-11.94,-32.78,-136.9,21.8,686.3336,18.02478,4.647132,2.682163,1.696231,483.7658,6.902159,1.548763,0.5438572,0.1081396,173.2,70.21,-158.8,60.36,113.3,6.8828,0.04276269,0.01419106,0.001087715,0.004415857,8.019825,0.03689903,0.02228512,0.00484189,0.000663766,-1.69,56.51,73.02,166.0,131.7,683.6021,18.92841,5.190913,2.740516,172.4737,14.527,0.05971847,0.01450191,0.00382035,0.004292707
calibration,3326,Normal,4,24.72266,146.5498,6.288325,4.613548,2.013655,1.338089,2.654698,0.003972053,0.002760672,0.0008810792,0.000154887,4.33,-102.86,147.26,144.18,-153.76,87.29414,5.163986,4.04562,1.817544,1.11554,1.644429,0.0007989416,0.0001704178,4.456717e-05,2.722795e-05,-6.91,176.13,-34.79,-132.3,18.93,686.3336,18.02478,4.647132,2.685252,1.694279,483.1534,6.729534,1.536332,0.5388712,0.1093918,173.2,70.88,-158.8,60.36,113.0,6.8828,0.04265451,0.01307721,0.001082717,0.004415857,8.008752,0.03664503,0.02213171,0.004764474,0.0006652962,-1.69,56.91,72.95,165.6,131.9,683.6697,18.92082,5.185927,2.744298,172.4745,14.51617,0.05945452,0.01464556,0.003747839,0.004292538
calibration,3326,Normal,5,27.85156,146.8875,6.273139,4.606118,2.013655,1.333476,2.639459,0.003972053,0.002760672,0.000876022,0.0001543529,3.99,-103.16,146.56,143.18,-155.06,87.09337,5.140259,4.017769,1.819638,1.111694,1.653922,0.0007934416,0.0001717967,4.33526e-05,2.621289e-05,-6.77,175.33,-31.51,-135.2,21.14,686.3336,18.02478,4.657309,2.685252,1.696231,482.2643,6.902159,1.539873,0.5520583,0.1100234,173.2,70.21,-158.9,60.23,115.0,6.8828,0.04278238,0.01422378,0.001085213,0.004420944,8.008752,0.03651867,0.02213171,0.004830754,0.0006622393,-1.69,56.91,72.88,165.8,131.7,683.6021,18.92298,5.20929,2.744647,172.4737,14.51617,0.05946721,0.01437573,0.003811563,0.004297907
calibration,3326,Normal,6,31.04297,146.8875,6.283259,4.588122,2.020621,1.330409,2.639459,0.003999587,0.002760672,0.0008730012,0.0001522352,3.99,-103.86,146.56,143.88,-155.36,87.19368,5.134345,4.036315,1.817544,1.11554,1.652019,0.0008026295,0.0001688555,4.518717e-05,2.517763e-05,-6.77,175.43,-34.65,-136.5,19.06,686.3336,18.02478,4.657309,2.682163,1.696231,483.1534,6.807457,1.531034,0.5565253,0.1112974,173.2,69.94,-158.8,59.7,112.9,6.8828,0.04278238,0.01422378,0.001078984,0.00443624,8.019825,0.0367718,0.02218273,0.00480856,0.0006699079,-1.69,56.78,73.02,165.6,131.7,683.6392,18.91759,5.213757,2.742265,172.4737,14.527,0.05964464,0.01441539,0.003795199,0.004312181
calibration,3326,Normal,7,34.17188,146.8875,6.263037,4.617267,2.018297,1.330409,2.636422,0.003967484,0.002754324,0.0008750138,0.0001511872,3.86,-103.36,147.36,143.38,-155.76,86.79308,5.134345,4.027031,1.828037,1.11554,1.650119,0.0007771684,0.0001717967,4.33526e-05,2.567526e-05,-6.710001,174.73,-33.12,-138.9,18.19,686.3336,18.02478,4.654093,2.682163,1.696231,483.1534,6.77618,1.543423,0.5526944,0.108764,173.2,70.21,-158.7,60.23,32.47,6.8828,0.04288594,0.01422378,0.001083964,0.004431135,8.008752,0.0367718,0.02223387,0.004791979,0.0006683671,-1.69,56.64,72.95,165.8,131.8,683.6514,18.92515,5.20671,2.740862,172.4737,14.51617,0.05972656,0.01445521,0.003774088,0.004307305
calibration,3326,Normal,8,37.35156,146.8875,6.288325,4.573356,2.02295,1.333476,2.636422,0.003972053,0.002770225,0.0008740071,0.0001511872,3.86,-103.06,146.76,144.28,-154.96,86.79308,5.187822,4.05028,1.834362,1.111694,1.646323,0.000809124,0.0001710074,4.456717e-05,2.773417e-05,-6.710001,-12.07,-34.72,-131.4,18.33,686.3336,18.04056,4.660528,2.682163,1.696231,483.7658,6.846758,1.552333,0.5546065,0.1075189,173.2,69.81,-158.8,60.43,118.6,6.8828,0.04288594,0.01422378,0.001082717,0.004405701,8.019825,0.03672949,0.02228512,0.004786466,0.0006706795,-1.69,56.78,73.02,165.6,131.7,683.6238,18.94633,5.215056,2.740172,172.4737,14.527,0.0596969,0.01449519,0.003769746,0.004281907
calibration,3326,Normal,9,40.48047,146.2126,6.25295,4.602407,2.011338,1.333476,2.639459,0.003958358,0.002770225,0.0008740071,0.000154887,4.06,-102.96,146.96,144.08,-154.56,87.09337,5.187822,4.027031,1.832251,1.116825,1.642537,0.0008156711,0.0001710074,4.456717e-05,2.567526e-05,-6.77,-12.94,-32.72,-135.7,17.66,686.3336,18.04056,4.650878,2.682163,1.696231,484.0442,6.77618,1.543423,0.5584509,0.1112974,173.2,70.88,-158.8,60.23,30.47,6.8828,0.0428662,0.01420741,0.001085213,0.00444135,8.019825,0.03664503,0.02218273,0.004819645,0.0006699079,-1.69,56.78,73.02,165.8,131.8,683.6514,18.94089,5.209251,2.742265,172.4737,14.527,0.05962209,0.01441867,0.003800497,0.004317234
calibration,3326,Normal,10,43.62109,146.5498,6.288325,4.602407,2.027613,1.341174,2.645545,0.003972053,0.002776611,0.0008740071,0.0001527618,4.13,-103.16,147.66,144.38,-154.16,87.69708,5.199781,4.040964,1.828037,1.120689,1.644429,0.00077093,0.0001725897,4.456717e-05,2.722795e-05,-6.91,175.13,150.27,-134.6,20.0,686.3336,18.02478,4.640717,2.682163,1.696231,484.0442,6.902159,1.557704,0.5501549,0.1145473,173.2,70.55,-158.8,59.76,110.1,6.8828,0.04278238,0.01307721,0.001096516,0.004508323,8.030913,0.03711205,0.02249132,0.004954672,0.0006966508,-1.69,56.44,73.28999,166.3,132.1,683.6021,18.93387,5.190794,2.744068,172.4737,14.53785,0.05988398,0.01494279,0.003924594,0.00438053
