Data_Type,Run_Name,Fault_Name,Time_Step,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
calibration,3331,Normal,32,40.4219,4.0,751.0,753.0,132.0,0.0,893.0,100.0,1227.0,9422.0,8982.0,-2045.0,28.0,16391.0,19178.0,92.0,16808.0,345.0,0.0,28356.0,49.0
calibration,3331,Normal,33,41.4375,4.0,752.0,753.0,134.0,0.0,894.0,100.0,1227.0,9413.0,9001.0,-422.0,28.0,16983.0,19110.0,-400.0,16830.0,348.0,0.0,28380.0,49.0
calibration,3331,Normal,34,42.4687,4.0,751.0,754.0,132.0,0.0,898.0,101.0,1232.0,9408.0,9053.0,-488.0,28.0,16988.0,19050.0,126.0,16686.0,349.0,0.0,28370.0,49.0
calibration,3331,Normal,35,43.4844,4.0,751.0,753.0,134.0,0.0,894.0,99.0,1226.0,9455.0,8962.0,-780.0,27.0,16501.0,19078.0,94.0,16762.0,346.0,1.0,28354.0,49.0
calibration,3331,Normal,36,44.5,4.0,751.0,753.0,136.0,0.0,891.0,101.0,1227.0,9436.0,8982.0,-1138.0,28.0,16798.0,19088.0,-318.0,16326.0,350.0,0.0,28338.0,49.0
calibration,3331,Normal,37,45.5469,4.0,752.0,753.0,132.0,0.0,889.0,101.0,1226.0,9402.0,8995.0,-1764.0,27.0,16399.0,19206.0,1294.0,16774.0,358.0,0.0,28372.0,49.0
calibration,3331,Normal,38,46.5781,4.0,752.0,753.0,132.0,0.0,890.0,101.0,1227.0,9412.0,8998.0,-476.0,27.0,16558.0,19060.0,950.0,16404.0,346.0,0.0,28370.0,49.0
calibration,3331,Normal,39,47.5781,4.0,752.0,754.0,132.0,0.0,889.0,100.0,1228.0,9398.0,8981.0,-1180.0,28.0,16408.0,19162.0,139.0,16302.0,349.0,0.0,28344.0,49.0
calibration,3331,Normal,40,48.6094,4.0,752.0,754.0,134.0,0.0,885.0,102.0,1227.0,9448.0,8968.0,-1255.0,28.0,16502.0,19148.0,78.0,16942.0,358.0,0.0,28370.0,49.0
calibration,3331,Normal,41,49.625,4.0,752.0,754.0,132.0,0.0,880.0,100.0,1228.0,9474.0,8983.0,-1518.0,28.0,16404.0,19050.0,98.0,16678.0,351.0,1.0,28330.0,49.0
calibration,3331,Normal,42,50.6562,4.0,751.0,754.0,133.0,0.0,880.0,101.0,1228.0,9396.0,8982.0,-933.0,27.0,16910.0,19052.0,-323.0,16452.0,353.0,1.0,28320.0,49.0
calibration,3331,Normal,43,51.6562,4.0,751.0,752.0,135.0,0.0,845.0,100.0,1229.0,9395.0,9024.0,456.0,28.0,16983.0,19126.0,-1085.0,17046.0,357.0,0.0,28292.0,49.0
calibration,3331,Normal,44,52.7187,4.0,751.0,754.0,133.0,0.0,694.0,100.0,1246.0,9471.0,8943.0,418.0,27.0,16623.0,19288.0,-489.0,17024.0,346.0,0.0,28112.0,50.0
calibration,3331,Normal,45,53.7031,4.0,752.0,753.0,133.0,0.0,575.0,99.0,1236.0,9439.0,8940.0,689.0,28.0,16410.0,19444.0,-769.0,16600.0,359.0,0.0,28052.0,50.0
calibration,3331,Normal,46,54.7344,4.0,751.0,753.0,131.0,0.0,468.0,102.0,1237.0,9428.0,8941.0,-472.0,29.0,16505.0,19580.0,49.0,16842.0,353.0,1.0,27896.0,50.0
calibration,3331,Normal,47,55.75,5.0,752.0,754.0,132.0,0.0,382.0,101.0,1306.0,9378.0,8972.0,-2344.0,30.0,16351.0,19750.0,76.0,16392.0,348.0,0.0,27870.0,49.0
calibration,3331,Normal,48,56.7656,5.0,751.0,754.0,132.0,0.0,375.0,100.0,1279.0,9444.0,8947.0,327.0,29.0,16434.0,19750.0,-267.0,16666.0,344.0,0.0,27870.0,50.0
calibration,3331,Normal,49,57.7969,5.0,752.0,753.0,134.0,0.0,374.0,101.0,1211.0,9442.0,8982.0,386.0,28.0,16731.0,19752.0,29.0,16614.0,359.0,0.0,27862.0,51.0
calibration,3331,Normal,50,58.8281,5.0,752.0,754.0,131.0,0.0,367.0,101.0,1225.0,9469.0,8938.0,-71.0,29.0,16552.0,19764.0,-509.0,16744.0,345.0,0.0,27822.0,50.0
calibration,3331,Normal,51,59.8906,5.0,752.0,754.0,136.0,0.0,364.0,100.0,1232.0,9454.0,8937.0,-597.0,29.0,16556.0,19786.0,-440.0,16536.0,350.0,0.0,27826.0,50.0
calibration,3331,Normal,52,60.875,5.0,752.0,754.0,135.0,0.0,367.0,101.0,1230.0,9418.0,8965.0,-812.0,29.0,16584.0,19800.0,-387.0,16522.0,346.0,0.0,27822.0,51.0
calibration,3331,Normal,53,61.9062,5.0,752.0,755.0,134.0,0.0,364.0,101.0,1229.0,9408.0,8994.0,-752.0,29.0,16341.0,19798.0,-286.0,16658.0,356.0,0.0,27840.0,51.0
calibration,3331,Normal,54,62.9219,5.0,752.0,754.0,133.0,0.0,356.0,99.0,1227.0,9428.0,8968.0,-854.0,29.0,16581.0,19788.0,-952.0,16578.0,351.0,0.0,27766.0,51.0
calibration,3331,Normal,55,63.9531,5.0,752.0,753.0,134.0,0.0,345.0,100.0,1228.0,9447.0,8948.0,-1171.0,29.0,16639.0,19772.0,-742.0,16562.0,342.0,0.0,27742.0,51.0
calibration,3331,Normal,56,64.9687,5.0,752.0,753.0,134.0,0.0,342.0,101.0,1227.0,9388.0,8986.0,-2041.0,29.0,16537.0,19950.0,-324.0,16842.0,350.0,0.0,27758.0,51.0
calibration,3331,Normal,57,66.0,5.0,752.0,753.0,133.0,0.0,332.0,101.0,1227.0,9382.0,8977.0,-2203.0,30.0,16156.0,19950.0,400.0,16056.0,352.0,0.0,27624.0,50.0
calibration,3331,Normal,58,67.0156,5.0,752.0,753.0,134.0,0.0,320.0,101.0,1222.0,9443.0,8991.0,-2365.0,31.0,16228.0,19984.0,-89.0,16872.0,357.0,0.0,27620.0,50.0
calibration,3331,Normal,59,68.0469,5.0,752.0,753.0,132.0,0.0,304.0,101.0,1223.0,9396.0,9043.0,-1873.0,30.0,16239.0,20222.0,-18.0,16470.0,344.0,0.0,27358.0,50.0
calibration,3331,Normal,60,69.0625,5.0,751.0,752.0,135.0,0.0,305.0,102.0,1227.0,9424.0,9026.0,-1609.0,31.0,15968.0,20258.0,-87.0,16646.0,356.0,0.0,27400.0,50.0
calibration,3331,Normal,61,70.0781,5.0,752.0,752.0,133.0,0.0,303.0,100.0,1227.0,9472.0,9011.0,-886.0,30.0,16108.0,20190.0,153.0,16006.0,358.0,0.0,27380.0,50.0
calibration,3331,Normal,62,71.1094,5.0,752.0,753.0,133.0,0.0,329.0,99.0,1237.0,9492.0,8988.0,-441.0,29.0,16710.0,20222.0,1136.0,16056.0,357.0,1.0,27784.0,50.0
calibration,3331,Normal,63,72.125,5.0,752.0,753.0,131.0,0.0,380.0,101.0,1238.0,9451.0,9047.0,484.0,26.0,16991.0,19970.0,256.0,16010.0,349.0,0.0,27806.0,50.0
calibration,3331,Normal,64,73.1406,5.0,752.0,753.0,135.0,0.0,433.0,101.0,1234.0,9454.0,8993.0,858.0,26.0,16989.0,19774.0,828.0,16244.0,351.0,0.0,28100.0,51.0
calibration,3331,Normal,65,74.1562,5.0,752.0,753.0,133.0,0.0,479.0,100.0,1231.0,9379.0,9000.0,895.0,25.0,16858.0,19566.0,866.0,16248.0,344.0,0.0,28334.0,51.0
calibration,3331,Normal,66,75.1875,5.0,752.0,754.0,135.0,0.0,537.0,101.0,1230.0,9393.0,8982.0,864.0,26.0,16920.0,19022.0,388.0,16546.0,345.0,0.0,28470.0,51.0
calibration,3331,Normal,67,76.2031,5.0,752.0,753.0,132.0,0.0,544.0,102.0,1229.0,9374.0,8917.0,953.0,26.0,16650.0,19116.0,135.0,16620.0,346.0,0.0,28254.0,51.0
calibration,3331,Normal,68,77.2187,5.0,752.0,753.0,135.0,0.0,549.0,100.0,1229.0,9379.0,8989.0,132.0,26.0,16986.0,19100.0,-381.0,16622.0,348.0,0.0,28442.0,51.0
calibration,3331,Normal,69,78.2344,5.0,752.0,753.0,135.0,0.0,544.0,101.0,1229.0,9401.0,8942.0,846.0,26.0,16604.0,19086.0,151.0,16570.0,354.0,0.0,28494.0,51.0
calibration,3331,Normal,70,79.2812,5.0,752.0,754.0,133.0,0.0,551.0,100.0,1229.0,9444.0,8989.0,894.0,26.0,16804.0,18996.0,290.0,16694.0,352.0,0.0,28276.0,51.0
calibration,3331,Normal,71,80.2656,5.0,752.0,754.0,132.0,0.0,552.0,101.0,1230.0,9399.0,8930.0,353.0,26.0,16812.0,18996.0,-61.0,16662.0,345.0,0.0,28458.0,51.0
calibration,3331,Normal,72,81.2969,5.0,751.0,753.0,134.0,0.0,555.0,100.0,1230.0,9461.0,8963.0,349.0,26.0,16914.0,18992.0,140.0,16628.0,344.0,0.0,28282.0,51.0
calibration,3331,Normal,73,82.3125,5.0,752.0,754.0,135.0,0.0,549.0,100.0,1228.0,9452.0,8936.0,-13.0,26.0,17074.0,19116.0,138.0,16546.0,357.0,0.0,28308.0,51.0
calibration,3331,Normal,74,83.3438,5.0,751.0,753.0,132.0,0.0,554.0,100.0,1227.0,9433.0,8927.0,1472.0,26.0,16734.0,19002.0,27.0,16496.0,349.0,0.0,28478.0,51.0
calibration,3331,Normal,75,84.3594,5.0,752.0,755.0,134.0,0.0,552.0,100.0,1229.0,9372.0,9001.0,140.0,26.0,17108.0,19122.0,-3.0,16498.0,350.0,0.0,28442.0,51.0
calibration,3331,Normal,76,85.375,5.0,752.0,754.0,135.0,0.0,555.0,100.0,1227.0,9380.0,8934.0,222.0,26.0,16954.0,19120.0,-71.0,16650.0,350.0,0.0,28458.0,51.0
calibration,3331,Normal,77,86.4375,5.0,752.0,752.0,132.0,0.0,552.0,100.0,1229.0,9426.0,8945.0,694.0,26.0,17156.0,19010.0,-341.0,16606.0,344.0,0.0,28270.0,51.0
calibration,3331,Normal,78,87.4219,5.0,752.0,754.0,132.0,0.0,551.0,101.0,1228.0,9365.0,9014.0,702.0,26.0,16601.0,18994.0,142.0,16518.0,344.0,0.0,28284.0,51.0
calibration,3331,Normal,79,88.4375,5.0,751.0,754.0,131.0,0.0,553.0,99.0,1225.0,9387.0,8987.0,768.0,26.0,16871.0,19008.0,141.0,16552.0,354.0,0.0,28246.0,51.0
calibration,3331,Normal,80,89.4531,5.0,752.0,753.0,134.0,0.0,549.0,100.0,1227.0,9424.0,8937.0,159.0,26.0,17129.0,19144.0,137.0,16472.0,351.0,0.0,28300.0,51.0
calibration,3331,Normal,81,90.4844,5.0,752.0,753.0,132.0,0.0,561.0,101.0,1228.0,9460.0,8921.0,956.0,26.0,17145.0,19004.0,294.0,16512.0,344.0,0.0,28490.0,51.0
calibration,3331,Normal,82,91.5,5.0,751.0,753.0,135.0,0.0,559.0,100.0,1229.0,9451.0,8945.0,900.0,26.0,17193.0,19116.0,-430.0,16638.0,351.0,0.0,28260.0,51.0
calibration,3331,Normal,83,92.5312,5.0,751.0,752.0,133.0,0.0,555.0,100.0,1227.0,9393.0,8939.0,678.0,26.0,16677.0,19002.0,798.0,16516.0,355.0,0.0,28284.0,51.0
calibration,3331,Normal,84,93.5312,5.0,752.0,752.0,134.0,0.0,553.0,99.0,1226.0,9366.0,8999.0,1110.0,26.0,16846.0,19146.0,308.0,16484.0,347.0,0.0,28458.0,51.0
calibration,3331,Normal,85,94.5625,5.0,752.0,753.0,132.0,0.0,553.0,100.0,1227.0,9400.0,9002.0,774.0,26.0,17009.0,18992.0,155.0,16606.0,357.0,1.0,28474.0,51.0
calibration,3331,Normal,86,95.5781,5.0,752.0,754.0,134.0,0.0,553.0,100.0,1228.0,9409.0,8928.0,504.0,26.0,16868.0,19076.0,26.0,16510.0,346.0,0.0,28492.0,51.0
calibration,3331,Normal,87,96.6094,5.0,752.0,753.0,134.0,0.0,552.0,100.0,1231.0,9358.0,8994.0,704.0,26.0,16828.0,19074.0,-60.0,16690.0,345.0,0.0,28438.0,51.0
calibration,3331,Normal,88,97.6094,5.0,752.0,753.0,132.0,0.0,555.0,100.0,1227.0,9389.0,8988.0,266.0,26.0,17101.0,19022.0,-89.0,16594.0,350.0,0.0,28272.0,51.0
calibration,3331,Normal,89,98.6719,5.0,752.0,754.0,133.0,0.0,552.0,100.0,1228.0,9430.0,8929.0,669.0,26.0,16861.0,18996.0,-79.0,16642.0,350.0,0.0,28310.0,51.0
calibration,3331,Normal,90,99.6562,5.0,752.0,753.0,134.0,0.0,552.0,100.0,1228.0,9355.0,8995.0,518.0,26.0,16866.0,19020.0,115.0,16526.0,353.0,0.0,28250.0,51.0
calibration,3331,Normal,91,100.688,5.0,752.0,753.0,132.0,0.0,557.0,101.0,1230.0,9392.0,8981.0,956.0,26.0,16829.0,19074.0,46.0,16454.0,352.0,0.0,28442.0,51.0
calibration,3331,Normal,92,101.688,5.0,752.0,753.0,133.0,0.0,555.0,100.0,1229.0,9369.0,9003.0,1028.0,26.0,16648.0,18968.0,-335.0,16576.0,348.0,0.0,28480.0,51.0
calibration,3331,Normal,93,102.719,5.0,751.0,754.0,132.0,0.0,552.0,101.0,1230.0,9367.0,8982.0,768.0,26.0,16614.0,19120.0,-94.0,16520.0,348.0,1.0,28300.0,51.0
calibration,3331,Normal,94,103.75,5.0,752.0,754.0,134.0,0.0,555.0,100.0,1227.0,9392.0,8975.0,88.0,27.0,17038.0,19048.0,-83.0,16486.0,353.0,0.0,28486.0,51.0
calibration,3331,Normal,95,104.75,5.0,752.0,753.0,134.0,0.0,557.0,99.0,1229.0,9353.0,8985.0,819.0,26.0,17180.0,18984.0,-386.0,16618.0,354.0,0.0,28298.0,51.0
calibration,3331,Normal,96,105.813,5.0,752.0,753.0,133.0,0.0,556.0,99.0,1229.0,9437.0,8914.0,1367.0,26.0,16941.0,19108.0,91.0,16634.0,350.0,0.0,28254.0,51.0
calibration,3331,Normal,97,106.797,5.0,752.0,753.0,134.0,0.0,553.0,100.0,1226.0,9372.0,8993.0,467.0,26.0,16693.0,19062.0,133.0,16630.0,350.0,0.0,28298.0,51.0
calibration,3331,Normal,98,107.828,5.0,752.0,755.0,132.0,0.0,558.0,100.0,1229.0,9385.0,9009.0,850.0,26.0,16744.0,18992.0,710.0,16634.0,350.0,0.0,28474.0,51.0
calibration,3331,Normal,99,11.2188,4.0,751.0,753.0,132.0,0.0,336.0,101.0,1299.0,9492.0,8957.0,-878.0,31.0,16811.0,19850.0,-602.0,16482.0,357.0,0.0,27774.0,49.0
calibration,3332,Normal,1,11.2188,4.0,751.0,753.0,132.0,0.0,336.0,101.0,1299.0,9492.0,8957.0,-878.0,31.0,16811.0,19850.0,-602.0,16482.0,357.0,0.0,27774.0,49.0
calibration,3332,Normal,2,12.2344,4.0,751.0,754.0,132.0,0.0,327.0,100.0,1298.0,9464.0,8967.0,-1246.0,31.0,16399.0,19922.0,19.0,16162.0,350.0,1.0,27854.0,49.0
calibration,3332,Normal,3,13.25,4.0,751.0,752.0,133.0,0.0,323.0,101.0,1298.0,9406.0,9042.0,-1780.0,31.0,16574.0,19988.0,18.0,16528.0,343.0,0.0,27878.0,49.0
calibration,3332,Normal,4,14.2656,4.0,751.0,754.0,132.0,0.0,319.0,100.0,1244.0,9521.0,9003.0,166.0,28.0,17021.0,20030.0,0.0,16956.0,353.0,0.0,27704.0,51.0
calibration,3332,Normal,5,15.2969,4.0,751.0,752.0,134.0,0.0,376.0,100.0,1201.0,9453.0,9009.0,614.0,30.0,17006.0,20094.0,153.0,15412.0,356.0,1.0,27784.0,51.0
calibration,3332,Normal,6,16.3125,4.0,751.0,753.0,132.0,0.0,866.0,102.0,1190.0,9390.0,8962.0,-899.0,31.0,16164.0,19256.0,-537.0,16736.0,349.0,0.0,28384.0,49.0
calibration,3332,Normal,7,17.3281,4.0,751.0,752.0,134.0,0.0,921.0,100.0,1229.0,9441.0,9029.0,-1693.0,29.0,16641.0,19268.0,-591.0,16612.0,356.0,0.0,28266.0,49.0
calibration,3332,Normal,8,18.3594,4.0,751.0,753.0,136.0,0.0,877.0,101.0,1247.0,9462.0,8986.0,-797.0,29.0,16911.0,19230.0,-660.0,16140.0,353.0,0.0,28278.0,49.0
calibration,3332,Normal,9,19.375,4.0,751.0,751.0,135.0,0.0,700.0,101.0,1255.0,9456.0,8969.0,-64.0,29.0,16645.0,19526.0,186.0,15898.0,348.0,0.0,28242.0,50.0
calibration,3332,Normal,10,20.3906,4.0,751.0,752.0,132.0,0.0,837.0,100.0,1195.0,9413.0,9010.0,185.0,28.0,17215.0,19108.0,113.0,16780.0,349.0,0.0,28392.0,50.0
calibration,3332,Normal,11,21.4375,4.0,751.0,752.0,132.0,0.0,844.0,99.0,1235.0,9392.0,9012.0,-2245.0,29.0,16739.0,19294.0,-398.0,16586.0,347.0,0.0,28094.0,49.0
calibration,3332,Normal,12,22.4688,4.0,752.0,753.0,134.0,0.0,846.0,99.0,1226.0,9390.0,8957.0,-2063.0,29.0,16290.0,19362.0,-428.0,15960.0,360.0,0.0,28260.0,49.0
calibration,3332,Normal,13,23.4687,4.0,751.0,754.0,136.0,0.0,855.0,101.0,1224.0,9430.0,8931.0,-2088.0,30.0,16339.0,19340.0,49.0,16500.0,352.0,0.0,28088.0,49.0
calibration,3332,Normal,14,24.5,4.0,751.0,753.0,136.0,0.0,874.0,101.0,1231.0,9392.0,9002.0,-2064.0,29.0,16632.0,19220.0,89.0,16522.0,342.0,1.0,28324.0,49.0
calibration,3332,Normal,15,25.5156,4.0,751.0,752.0,133.0,0.0,884.0,102.0,1228.0,9415.0,8996.0,-1505.0,30.0,16735.0,19108.0,154.0,16636.0,353.0,0.0,28362.0,49.0
calibration,3332,Normal,16,26.5469,4.0,751.0,753.0,133.0,0.0,891.0,102.0,1224.0,9380.0,8966.0,-964.0,30.0,16496.0,19250.0,-484.0,16732.0,347.0,0.0,28324.0,49.0
calibration,3332,Normal,17,27.5625,4.0,752.0,753.0,135.0,0.0,886.0,102.0,1231.0,9460.0,8962.0,-1112.0,30.0,16428.0,19180.0,-19.0,16456.0,347.0,0.0,28298.0,49.0
calibration,3332,Normal,18,28.6094,4.0,752.0,754.0,134.0,0.0,895.0,100.0,1227.0,9416.0,9011.0,-1347.0,29.0,16560.0,19234.0,28.0,16616.0,358.0,0.0,28372.0,49.0
calibration,3332,Normal,19,29.5937,4.0,752.0,754.0,130.0,0.0,893.0,99.0,1227.0,9431.0,8961.0,-1041.0,29.0,16467.0,19146.0,310.0,16408.0,349.0,0.0,28308.0,49.0
calibration,3332,Normal,20,30.625,4.0,752.0,754.0,132.0,0.0,895.0,101.0,1230.0,9396.0,9024.0,-2821.0,28.0,16538.0,19090.0,504.0,16054.0,352.0,0.0,28318.0,49.0
calibration,3332,Normal,21,31.6563,4.0,751.0,753.0,136.0,0.0,895.0,101.0,1229.0,9457.0,8938.0,-774.0,28.0,16483.0,19226.0,452.0,16284.0,346.0,1.0,28338.0,49.0
calibration,3332,Normal,22,32.6563,4.0,752.0,753.0,134.0,0.0,893.0,100.0,1228.0,9459.0,8959.0,-831.0,29.0,16602.0,19088.0,111.0,16418.0,347.0,0.0,28312.0,49.0
calibration,3332,Normal,23,33.6875,4.0,751.0,753.0,134.0,0.0,894.0,100.0,1230.0,9421.0,8987.0,-880.0,29.0,16478.0,19212.0,360.0,16598.0,340.0,0.0,28342.0,49.0
calibration,3332,Normal,24,34.7031,4.0,752.0,753.0,136.0,0.0,893.0,101.0,1230.0,9388.0,9020.0,-1278.0,28.0,16391.0,19232.0,1378.0,16282.0,352.0,0.0,28330.0,49.0
calibration,3332,Normal,25,35.7344,4.0,751.0,753.0,132.0,0.0,897.0,101.0,1229.0,9421.0,8953.0,-3031.0,29.0,16072.0,19144.0,-348.0,16662.0,345.0,0.0,28308.0,49.0
calibration,3332,Normal,26,36.7344,4.0,751.0,754.0,133.0,0.0,892.0,101.0,1229.0,9408.0,8997.0,-2283.0,29.0,16287.0,19196.0,90.0,16704.0,350.0,0.0,28314.0,49.0
calibration,3332,Normal,27,37.7656,4.0,752.0,753.0,130.0,0.0,895.0,101.0,1228.0,9413.0,8995.0,-1843.0,28.0,16503.0,19106.0,-60.0,16756.0,350.0,1.0,28350.0,49.0
calibration,3332,Normal,28,38.7812,4.0,752.0,754.0,135.0,0.0,894.0,101.0,1229.0,9432.0,8982.0,-612.0,28.0,16422.0,19062.0,590.0,16506.0,359.0,0.0,28302.0,49.0
calibration,3332,Normal,29,39.7969,4.0,752.0,753.0,137.0,0.0,894.0,100.0,1228.0,9471.0,8973.0,-3005.0,29.0,16184.0,19216.0,-611.0,16898.0,341.0,0.0,28316.0,49.0
calibration,3332,Normal,30,40.8437,4.0,752.0,753.0,131.0,0.0,891.0,101.0,1230.0,9377.0,9013.0,-1476.0,28.0,16218.0,19208.0,27.0,16882.0,342.0,0.0,28306.0,49.0
calibration,3332,Normal,31,41.875,4.0,751.0,754.0,132.0,0.0,892.0,101.0,1230.0,9419.0,8975.0,-1280.0,29.0,16214.0,19212.0,762.0,16208.0,359.0,1.0,28330.0,49.0
calibration,3332,Normal,32,42.8906,4.0,751.0,753.0,131.0,0.0,894.0,101.0,1230.0,9447.0,8973.0,-2286.0,28.0,16217.0,19122.0,73.0,16686.0,349.0,0.0,28346.0,49.0
calibration,3332,Normal,33,43.9062,4.0,752.0,753.0,131.0,0.0,890.0,101.0,1229.0,9422.0,8957.0,-2123.0,28.0,16376.0,19078.0,33.0,16416.0,349.0,0.0,28334.0,49.0
calibration,3332,Normal,34,44.9219,4.0,752.0,754.0,134.0,0.0,885.0,101.0,1228.0,9464.0,9006.0,-2645.0,28.0,16338.0,19118.0,67.0,16716.0,343.0,0.0,28358.0,49.0
calibration,3332,Normal,35,45.9531,4.0,751.0,753.0,135.0,0.0,884.0,101.0,1227.0,9441.0,8995.0,-2834.0,29.0,16298.0,19086.0,-505.0,16554.0,344.0,0.0,28366.0,49.0
calibration,3332,Normal,36,46.9844,4.0,752.0,753.0,131.0,0.0,890.0,102.0,1227.0,9390.0,9021.0,-1057.0,29.0,16265.0,19152.0,-545.0,16312.0,356.0,0.0,28346.0,49.0
calibration,3332,Normal,37,48.0156,4.0,752.0,753.0,132.0,0.0,888.0,102.0,1229.0,9474.0,8941.0,-2204.0,28.0,16432.0,19104.0,554.0,16616.0,353.0,0.0,28294.0,49.0
calibration,3332,Normal,38,49.0156,4.0,751.0,753.0,135.0,0.0,888.0,100.0,1231.0,9476.0,8982.0,-1192.0,29.0,16274.0,19064.0,-375.0,16544.0,349.0,0.0,28350.0,49.0
calibration,3332,Normal,39,50.0312,4.0,752.0,753.0,133.0,0.0,879.0,101.0,1230.0,9426.0,9000.0,-1854.0,28.0,16504.0,19146.0,120.0,16420.0,356.0,0.0,28350.0,49.0
calibration,3332,Normal,40,51.0625,4.0,752.0,754.0,129.0,0.0,878.0,101.0,1230.0,9386.0,8978.0,-2153.0,28.0,16413.0,19090.0,-295.0,16464.0,350.0,0.0,28354.0,49.0
calibration,3332,Normal,41,52.0625,4.0,751.0,752.0,134.0,0.0,871.0,101.0,1228.0,9397.0,8954.0,-1013.0,28.0,16593.0,19140.0,21.0,16666.0,350.0,1.0,28308.0,49.0
calibration,3332,Normal,42,53.0937,4.0,752.0,753.0,132.0,0.0,821.0,101.0,1231.0,9429.0,8961.0,295.0,28.0,16206.0,19138.0,41.0,16636.0,353.0,0.0,28294.0,49.0
calibration,3332,Normal,43,54.1094,4.0,752.0,754.0,133.0,0.0,662.0,100.0,1249.0,9405.0,9055.0,197.0,27.0,16516.0,19302.0,-671.0,16910.0,354.0,0.0,28136.0,50.0
calibration,3332,Normal,44,55.1562,4.0,752.0,753.0,132.0,0.0,529.0,101.0,1233.0,9429.0,8983.0,69.0,28.0,16507.0,19494.0,-574.0,16516.0,355.0,0.0,28036.0,50.0
calibration,3332,Normal,45,56.1406,5.0,752.0,754.0,135.0,0.0,443.0,101.0,1238.0,9412.0,8969.0,-1848.0,30.0,15978.0,19614.0,-302.0,16624.0,344.0,0.0,27952.0,49.0
calibration,3332,Normal,46,57.1719,5.0,752.0,753.0,132.0,0.0,378.0,99.0,1306.0,9416.0,8989.0,-1930.0,30.0,16375.0,19820.0,-279.0,16320.0,353.0,0.0,27882.0,49.0
calibration,3332,Normal,47,58.1875,5.0,751.0,752.0,134.0,0.0,378.0,100.0,1229.0,9428.0,9025.0,1016.0,27.0,16859.0,19790.0,594.0,16510.0,355.0,0.0,27882.0,51.0
calibration,3332,Normal,48,59.2187,5.0,752.0,754.0,133.0,0.0,371.0,101.0,1212.0,9429.0,8997.0,-356.0,29.0,16421.0,19780.0,11.0,16342.0,356.0,0.0,27870.0,51.0
calibration,3332,Normal,49,60.2344,5.0,752.0,754.0,136.0,0.0,365.0,101.0,1232.0,9417.0,8983.0,-1412.0,29.0,16531.0,19790.0,33.0,16434.0,360.0,0.0,27886.0,50.0
calibration,3332,Normal,50,61.25,5.0,752.0,753.0,135.0,0.0,361.0,101.0,1227.0,9401.0,9007.0,-493.0,29.0,16891.0,19788.0,-634.0,16528.0,353.0,0.0,27878.0,51.0
calibration,3332,Normal,51,62.2656,5.0,752.0,754.0,135.0,0.0,365.0,99.0,1228.0,9403.0,8978.0,-704.0,29.0,16871.0,19786.0,-37.0,16586.0,343.0,0.0,27860.0,51.0
calibration,3332,Normal,52,63.2969,5.0,752.0,753.0,134.0,0.0,353.0,102.0,1230.0,9398.0,9001.0,-1105.0,29.0,16621.0,19810.0,-571.0,16604.0,346.0,0.0,27804.0,51.0
calibration,3332,Normal,53,64.3125,5.0,752.0,753.0,133.0,0.0,348.0,101.0,1228.0,9425.0,8939.0,-903.0,29.0,16743.0,19714.0,-331.0,16706.0,352.0,0.0,27772.0,51.0
calibration,3332,Normal,54,65.3281,5.0,751.0,754.0,135.0,0.0,344.0,100.0,1227.0,9433.0,9007.0,-1294.0,29.0,16453.0,19782.0,-310.0,16736.0,355.0,0.0,27642.0,51.0
calibration,3332,Normal,55,66.3594,5.0,752.0,753.0,132.0,0.0,340.0,101.0,1226.0,9417.0,9009.0,-1495.0,29.0,16346.0,19912.0,-524.0,16750.0,349.0,0.0,27764.0,51.0
calibration,3332,Normal,56,67.375,5.0,752.0,754.0,136.0,0.0,326.0,101.0,1224.0,9463.0,8946.0,-2004.0,29.0,16207.0,19938.0,-60.0,16444.0,346.0,0.0,27556.0,50.0
calibration,3332,Normal,57,68.3906,5.0,752.0,752.0,135.0,0.0,314.0,100.0,1220.0,9391.0,9020.0,-2340.0,30.0,16197.0,20030.0,71.0,17080.0,342.0,0.0,27562.0,50.0
calibration,3332,Normal,58,69.4062,5.0,752.0,755.0,135.0,0.0,300.0,102.0,1224.0,9440.0,8995.0,-1686.0,31.0,16109.0,20210.0,-289.0,16448.0,354.0,1.0,27430.0,50.0
calibration,3332,Normal,59,70.4375,5.0,752.0,753.0,131.0,0.0,296.0,101.0,1226.0,9431.0,9009.0,-1636.0,31.0,16114.0,20238.0,-344.0,16544.0,352.0,0.0,27498.0,50.0
calibration,3332,Normal,60,71.4531,5.0,752.0,753.0,136.0,0.0,295.0,102.0,1227.0,9436.0,9031.0,-1709.0,30.0,16506.0,20346.0,35.0,16142.0,346.0,0.0,27512.0,50.0
calibration,3332,Normal,61,72.4687,5.0,751.0,753.0,135.0,0.0,333.0,101.0,1240.0,9460.0,9044.0,-458.0,28.0,16786.0,20110.0,994.0,16172.0,354.0,0.0,27830.0,50.0
